PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Label
14725628,the antiepileptic drug levetiracetam selectively modifies kindling-induced alterations in gene expression in the temporal lobe of rats,"Gu J, Lynch BA, Anderson D, Klitgaard H, Lu S, Elashoff M, Ebert U, Potschka H, Löscher W.",Eur J Neurosci. 2004 Jan;19(2):334-45. doi: 10.1111/j.0953-816x.2003.03106.x.,Gu J,Eur J Neurosci,2004,2004/01/17,,,10.1111/j.0953-816x.2003.03106.x,0
26244980,temporal dissection of rate limiting transcriptional events using pol ii chip and rna analysis of adrenergic stress gene activation,"Morris DP, Lei B, Longo LD, Bomsztyk K, Schwinn DA, Michelotti GA.",PLoS One. 2015 Aug 5;10(8):e0134442. doi: 10.1371/journal.pone.0134442. eCollection 2015.,Morris DP,PLoS One,2015,2015/08/06,PMC4526373,,10.1371/journal.pone.0134442,0
20506513,close temporal relationship between onset of cancer and scleroderma in patients with rna polymerase i/iii antibodies,"Shah AA, Rosen A, Hummers L, Wigley F, Casciola-Rosen L.",Arthritis Rheum. 2010 Sep;62(9):2787-95. doi: 10.1002/art.27549.,Shah AA,Arthritis Rheum,2010,2010/05/28,PMC2946521,NIHMS207574,10.1002/art.27549,0
33801966,"the impact of polyamine precursors, polyamines, and steroid hormones on temporal messenger rna abundance in bovine satellite cells induced to differentiate","Reichhardt CC, Okamoto LL, Motsinger LA, Griffin BP, Murdoch GK, Thornton KJ.",Animals (Basel). 2021 Mar 10;11(3):764. doi: 10.3390/ani11030764.,Reichhardt CC,Animals (Basel),2021,2021/04/03,PMC8001141,,10.3390/ani11030764,0
28387839,achieving large dynamic range control of gene expression with a compact rna transcription-translation regulator,"Westbrook AM, Lucks JB.",Nucleic Acids Res. 2017 May 19;45(9):5614-5624. doi: 10.1093/nar/gkx215.,Westbrook AM,Nucleic Acids Res,2017,2017/04/08,PMC5435934,,10.1093/nar/gkx215,0
27610229,linking α to ω: diverse and dynamic rna-based mechanisms to regulate gene expression by 5'-to-3' communication,"Filbin ME, Kieft JS.",F1000Res. 2016 Aug 19;5:F1000 Faculty Rev-2037. doi: 10.12688/f1000research.7913.1. eCollection 2016.,Filbin ME,F1000Res,2016,2016/09/10,PMC4995689,,10.12688/f1000research.7913.1,0
27955791,persistence and clearance of ebola virus rna from seminal fluid of ebola virus disease survivors: a longitudinal analysis and modelling study,"Sissoko D, Duraffour S, Kerber R, Kolie JS, Beavogui AH, Camara AM, Colin G, Rieger T, Oestereich L, Pályi B, Wurr S, Guedj J, Nguyen THT, Eggo RM, Watson CH, Edmunds WJ, Bore JA, Koundouno FR, Cabeza-Cabrerizo M, Carter LL, Kafetzopoulou LE, Kuisma E, Michel J, Patrono LV, Rickett NY, Singethan K, Rudolf M, Lander A, Pallasch E, Bockholt S, Rodríguez E, Di Caro A, Wölfel R, Gabriel M, Gurry C, Formenty P, Keïta S, Malvy D, Carroll MW, Anglaret X, Günther S.",Lancet Glob Health. 2017 Jan;5(1):e80-e88. doi: 10.1016/S2214-109X(16)30243-1.,Sissoko D,Lancet Glob Health,2017,2016/12/14,,,10.1016/S2214-109X(16)30243-1,0
35118358,"a new blood-based rna signature (r(9)), for monitoring effectiveness of tuberculosis treatment in a south indian longitudinal cohort","Thakur C, Tripathi A, Ravichandran S, Shivananjaiah A, Chakraborty A, Varadappa S, Chikkavenkatappa N, Nagarajan D, Lakshminarasimhaiah S, Singh A, Chandra N.",iScience. 2022 Jan 10;25(2):103745. doi: 10.1016/j.isci.2022.103745. eCollection 2022 Feb 18.,Thakur C,iScience,2022,2022/02/04,PMC8800112,,10.1016/j.isci.2022.103745,0
22085906,temporal changes in endometrial gene expression and protein localization of members of the igf family in cattle: effects of progesterone and pregnancy,"McCarthy SD, Roche JF, Forde N.",Physiol Genomics. 2012 Feb 1;44(2):130-40. doi: 10.1152/physiolgenomics.00106.2011. Epub 2011 Nov 15.,McCarthy SD,Physiol Genomics,2012,2011/11/17,,,10.1152/physiolgenomics.00106.2011,0
21252295,probing rna dynamics via longitudinal exchange and cpmg relaxation dispersion nmr spectroscopy using a sensitive 13c-methyl label,"Kloiber K, Spitzer R, Tollinger M, Konrat R, Kreutz C.",Nucleic Acids Res. 2011 May;39(10):4340-51. doi: 10.1093/nar/gkq1361. Epub 2011 Jan 19.,Kloiber K,Nucleic Acids Res,2011,2011/01/22,PMC3105391,,10.1093/nar/gkq1361,0
26452164,correction: temporal dissection of rate limiting transcriptional events using pol ii chip and rna analysis of adrenergic stress gene activation,PLOS ONE Staff.,PLoS One. 2015 Oct 9;10(10):e0140710. doi: 10.1371/journal.pone.0140710. eCollection 2015.,PLOS ONE Staff,PLoS One,2015,2015/10/10,PMC4599923,,10.1371/journal.pone.0140710,0
14656328,correlated stage- and subfield-associated hippocampal gene expression patterns in experimental and human temporal lobe epilepsy,"Becker AJ, Chen J, Zien A, Sochivko D, Normann S, Schramm J, Elger CE, Wiestler OD, Blümcke I.",Eur J Neurosci. 2003 Nov;18(10):2792-802. doi: 10.1111/j.1460-9568.2003.02993.x.,Becker AJ,Eur J Neurosci,2003,2003/12/06,,,10.1111/j.1460-9568.2003.02993.x,0
31176712,association of aebp1 and nrn1 rna expression with alzheimer's disease and neurofibrillary tangle density in middle temporal gyrus,"Piras IS, Krate J, Delvaux E, Nolz J, De Both MD, Mastroeni DF, Serrano GE, Sue LI, Beach TG, Coleman PD, Huentelman MJ.",Brain Res. 2019 Sep 15;1719:217-224. doi: 10.1016/j.brainres.2019.06.004. Epub 2019 Jun 6.,Piras IS,Brain Res,2019,2019/06/10,,,10.1016/j.brainres.2019.06.004,0
30485839,comprehensive circular rna profiling reveals the regulatory role of the circrna-0067835/mir-155 pathway in temporal lobe epilepsy,"Gong GH, An FM, Wang Y, Bian M, Wang D, Wei CX.",Cell Physiol Biochem. 2018;51(3):1399-1409. doi: 10.1159/000495589. Epub 2018 Nov 28.,Gong GH,Cell Physiol Biochem,2018,2018/11/29,,,10.1159/000495589,0
26799155,differential gene expression in dentate granule cells in mesial temporal lobe epilepsy with and without hippocampal sclerosis,"Griffin NG, Wang Y, Hulette CM, Halvorsen M, Cronin KD, Walley NM, Haglund MM, Radtke RA, Skene JH, Sinha SR, Heinzen EL.",Epilepsia. 2016 Mar;57(3):376-85. doi: 10.1111/epi.13305. Epub 2016 Jan 22.,Griffin NG,Epilepsia,2016,2016/01/23,PMC4783229,NIHMS744649,10.1111/epi.13305,0
20976279,temporal and regional regulation of gene expression by calcium-stimulated adenylyl cyclase activity during fear memory,"Wieczorek L, Maas JW Jr, Muglia LM, Vogt SK, Muglia LJ.",PLoS One. 2010 Oct 14;5(10):e13385. doi: 10.1371/journal.pone.0013385.,Wieczorek L,PLoS One,2010,2010/10/27,PMC2954788,,10.1371/journal.pone.0013385,0
33584828,enrichment of circular rna expression deregulation at the transition to recurrent spontaneous seizures in experimental temporal lobe epilepsy,"Gomes-Duarte A, Bauer S, Venø MT, Norwood BA, Henshall DC, Kjems J, Rosenow F, Vangoor VR, Pasterkamp RJ.",Front Genet. 2021 Jan 28;12:627907. doi: 10.3389/fgene.2021.627907. eCollection 2021.,Gomes-Duarte A,Front Genet,2021,2021/02/15,PMC7876452,,10.3389/fgene.2021.627907,0
33101384,identification of specific circular rna expression patterns and microrna interaction networks in mesial temporal lobe epilepsy,"Gray LG, Mills JD, Curry-Hyde A, Devore S, Friedman D, Thom M, Scott C, Thijs RD, Aronica E, Devinsky O, Janitz M.",Front Genet. 2020 Sep 25;11:564301. doi: 10.3389/fgene.2020.564301. eCollection 2020.,Gray LG,Front Genet,2020,2020/10/26,PMC7546880,,10.3389/fgene.2020.564301,0
12729394,bivariate longitudinal model for the analysis of the evolution of hiv rna and cd4 cell count in hiv infection taking into account left censoring of hiv rna measures,"Thiébaut R, Jacqmin-Gadda H, Leport C, Katlama C, Costagliola D, Le Moing V, Morlat P, Chêne G; APROCO Study Grooup.",J Biopharm Stat. 2003 May;13(2):271-82. doi: 10.1081/BIP-120019271.,Thiébaut R,J Biopharm Stat,2003,2003/05/06,,,10.1081/BIP-120019271,0
34801754,longitudinal analysis of sars-cov-2 spike and rna-dependent rna polymerase protein sequences reveals the emergence and geographic distribution of diverse mutations,"Showers WM, Leach SM, Kechris K, Strong M.",Infect Genet Evol. 2022 Jan;97:105153. doi: 10.1016/j.meegid.2021.105153. Epub 2021 Nov 18.,Showers WM,Infect Genet Evol,2022,2021/11/21,PMC8600767,,10.1016/j.meegid.2021.105153,0
24055420,ossification of the posterior longitudinal ligament related genes identification using microarray gene expression profiling and bioinformatics analysis,"He H, Mao L, Xu P, Xi Y, Xu N, Xue M, Yu J, Ye X.",Gene. 2014 Jan 10;533(2):515-9. doi: 10.1016/j.gene.2013.09.001. Epub 2013 Sep 18.,He H,Gene,2014,2013/09/24,,,10.1016/j.gene.2013.09.001,0
27313200,"longitudinal follow-up of zika virus rna in semen of a traveller returning from barbados to the netherlands with zika virus disease, march 2016","Reusken C, Pas S, GeurtsvanKessel C, Mögling R, van Kampen J, Langerak T, Koopmans M, van der Eijk A, van Gorp E.",Euro Surveill. 2016 Jun 9;21(23). doi: 10.2807/1560-7917.ES.2016.21.23.30251.,Reusken C,Euro Surveill,2016,2016/06/18,,,10.2807/1560-7917.ES.2016.21.23.30251,0
15541862,longitudinal and cross-sectional studies of hiv-1 rna and dna loads in blood and the female genital tract,"Iversen AK, Attermann J, Gerstoft J, Fugger L, Mullins JI, Skinhøj P.",Eur J Obstet Gynecol Reprod Biol. 2004 Dec 1;117(2):227-35. doi: 10.1016/j.ejogrb.2004.05.016.,Iversen AK,Eur J Obstet Gynecol Reprod Biol,2004,2004/11/16,,,10.1016/j.ejogrb.2004.05.016,0
22050960,metabolic gene expression changes in the hippocampus of obese epileptic male rats in the pilocarpine model of temporal lobe epilepsy,"Ruiz N, Pacheco LF, Farrell B, Cox CB, Ermolinsky BS, Garrido-Sanabria ER, Nair S.",Brain Res. 2011 Dec 2;1426:86-95. doi: 10.1016/j.brainres.2011.10.006. Epub 2011 Oct 8.,Ruiz N,Brain Res,2011,2011/11/05,,,10.1016/j.brainres.2011.10.006,0
33052339,batch-corrected distance mitigates temporal and spatial variability for clustering and visualization of single-cell gene expression data,"Liang S, Dou J, Iqbal R, Chen K.",bioRxiv. 2020 Oct 9:2020.10.08.332080. doi: 10.1101/2020.10.08.332080. Preprint.,Liang S,bioRxiv,2020,2020/10/14,PMC7553164,,10.1101/2020.10.08.332080,0
30988196,"correction for kirkbride et al., maternal small rnas mediate spatial-temporal regulation of gene expression, imprinting, and seed development in arabidopsis",,Proc Natl Acad Sci U S A. 2019 Apr 23;116(17):8633. doi: 10.1073/pnas.1904996116. Epub 2019 Apr 15.,,Proc Natl Acad Sci U S A,2019,2019/04/17,PMC6486768,,10.1073/pnas.1904996116,0
19074628,mapping metabolic and transcript temporal switches during germination in rice highlights specific transcription factors and the role of rna instability in the germination process,"Howell KA, Narsai R, Carroll A, Ivanova A, Lohse M, Usadel B, Millar AH, Whelan J.",Plant Physiol. 2009 Feb;149(2):961-80. doi: 10.1104/pp.108.129874. Epub 2008 Dec 12.,Howell KA,Plant Physiol,2009,2008/12/17,PMC2633829,,10.1104/pp.108.129874,0
34338959,profiling analysis of circular rna and mrna in human temporal lobe epilepsy with hippocampal sclerosis ilae type 1,"Gu Y, Wu H, Wang T, Yu S, Han Z, Zhang W, Mu L, Wang H, Na M, Wang H, Lin Z.",Cell Mol Neurobiol. 2021 Aug 2. doi: 10.1007/s10571-021-01136-w. Online ahead of print.,Gu Y,Cell Mol Neurobiol,2021,2021/08/02,,,10.1007/s10571-021-01136-w,0
12493710,prostaglandin d2 synthase secreted in the caput epididymidis displays spatial and temporal delay between messenger rna and protein expression during postnatal development,"Fouchécourt S, Castella S, Dacheux F, Dacheux JL.",Biol Reprod. 2003 Jan;68(1):174-9. doi: 10.1095/biolreprod.102.006577.,Fouchécourt S,Biol Reprod,2003,2002/12/21,,,10.1095/biolreprod.102.006577,0
32594240,the cataract-linked rna-binding protein celf1 post-transcriptionally controls the spatiotemporal expression of the key homeodomain transcription factors pax6 and prox1 in lens development,"Aryal S, Viet J, Weatherbee BAT, Siddam AD, Hernandez FG, Gautier-Courteille C, Paillard L, Lachke SA.",Hum Genet. 2020 Dec;139(12):1541-1554. doi: 10.1007/s00439-020-02195-7. Epub 2020 Jun 27.,Aryal S,Hum Genet,2020,2020/06/29,PMC7572558,NIHMS1607661,10.1007/s00439-020-02195-7,0
10972895,in situ analysis of rna and protein expression in whole mounts facilitates detection of floral gene expression dynamics,"Zachgo S, Perbal MC, Saedler H, Schwarz-Sommer Z.",Plant J. 2000 Sep;23(5):697-702. doi: 10.1046/j.1365-313x.2000.00826.x.,Zachgo S,Plant J,2000,2000/09/06,,,10.1046/j.1365-313x.2000.00826.x,0
24178670,the analysis of temporal gene expression to estimate the age of forensically important blow fly pupae: results from three blind studies,"Boehme P, Spahn P, Amendt J, Zehner R.",Int J Legal Med. 2014 May;128(3):565-73. doi: 10.1007/s00414-013-0922-8. Epub 2013 Nov 1.,Boehme P,Int J Legal Med,2014,2013/11/02,,,10.1007/s00414-013-0922-8,0
23933172,new regulatory circuit controlling spatial and temporal gene expression in the sea urchin embryo oral ectoderm grn,"Li E, Materna SC, Davidson EH.",Dev Biol. 2013 Oct 1;382(1):268-79. doi: 10.1016/j.ydbio.2013.07.027. Epub 2013 Aug 6.,Li E,Dev Biol,2013,2013/08/13,PMC3783610,NIHMS513622,10.1016/j.ydbio.2013.07.027,0
27597951,detection of peste des petits ruminants viral rna in fecal samples of goats after an outbreak in punjab province of pakistan: a longitudinal study,"Wasee Ullah R, Bin Zahur A, Latif A, Iqbal Dasti J, Irshad H, Afzal M, Rasheed T, Rashid Malik A, Qureshi ZU.",Biomed Res Int. 2016;2016:1486824. doi: 10.1155/2016/1486824. Epub 2016 Aug 15.,Wasee Ullah R,Biomed Res Int,2016,2016/09/07,PMC5002454,,10.1155/2016/1486824,0
17320139,a site on the influenza a virus ns1 protein mediates both inhibition of pkr activation and temporal regulation of viral rna synthesis,"Min JY, Li S, Sen GC, Krug RM.",Virology. 2007 Jun 20;363(1):236-43. doi: 10.1016/j.virol.2007.01.038. Epub 2007 Feb 22.,Min JY,Virology,2007,2007/02/27,,,10.1016/j.virol.2007.01.038,0
23246653,concentration-response relationships and temporal patterns in hepatic gene expression of chinook salmon (oncorhynchus tshawytscha) exposed to sewage,"Osachoff HL, van Aggelen GC, Mommsen TP, Kennedy CJ.",Comp Biochem Physiol Part D Genomics Proteomics. 2013 Mar;8(1):32-44. doi: 10.1016/j.cbd.2012.10.002. Epub 2012 Oct 22.,Osachoff HL,Comp Biochem Physiol Part D Genomics Proteomics,2013,2012/12/19,,,10.1016/j.cbd.2012.10.002,0
25566218,high temporal and spatial diversity in marine rna viruses implies that they have an important role in mortality and structuring plankton communities,"Gustavsen JA, Winget DM, Tian X, Suttle CA.",Front Microbiol. 2014 Dec 15;5:703. doi: 10.3389/fmicb.2014.00703. eCollection 2014.,Gustavsen JA,Front Microbiol,2014,2015/01/08,PMC4266044,,10.3389/fmicb.2014.00703,0
11442354,"rna editing at the q/r site for the glutamate receptor subunits glur2, glur5, and glur6 in hippocampus and temporal cortex from epileptic patients","Kortenbruck G, Berger E, Speckmann EJ, Musshoff U.",Neurobiol Dis. 2001 Jun;8(3):459-68. doi: 10.1006/nbdi.2001.0394.,Kortenbruck G,Neurobiol Dis,2001,2001/07/10,,,10.1006/nbdi.2001.0394,0
19406203,micro-rna abundance and stability in human brain: specific alterations in alzheimer's disease temporal lobe neocortex,"Sethi P, Lukiw WJ.",Neurosci Lett. 2009 Aug 7;459(2):100-4. doi: 10.1016/j.neulet.2009.04.052. Epub 2009 May 4.,Sethi P,Neurosci Lett,2009,2009/05/02,,,10.1016/j.neulet.2009.04.052,0
26407100,global analysis of mouse polyomavirus infection reveals dynamic regulation of viral and host gene expression and promiscuous viral rna editing,"Garren SB, Kondaveeti Y, Duff MO, Carmichael GG.",PLoS Pathog. 2015 Sep 25;11(9):e1005166. doi: 10.1371/journal.ppat.1005166. eCollection 2015 Sep.,Garren SB,PLoS Pathog,2015,2015/09/26,PMC4583464,,10.1371/journal.ppat.1005166,0
34493606,"targeted rna sequencing of formalin-fixed, paraffin-embedded temporal arteries from giant cell arteritis cases reveals viral signatures","Bubak AN, Mescher T, Mariani M, Frietze SE, Hassell JE Jr, Niemeyer CS, Como CN, Burnet AM, Subramanian PS, Cohrs RJ, Mahalingam R, Nagel MA.",Neurol Neuroimmunol Neuroinflamm. 2021 Sep 7;8(6):e0178. doi: 10.1212/NXI.0000000000001078. Print 2021 Nov.,Bubak AN,Neurol Neuroimmunol Neuroinflamm,2021,2021/09/08,PMC8424492,,10.1212/NXI.0000000000001078,0
11461699,genes and mechanisms related to rna interference regulate expression of the small temporal rnas that control c. elegans developmental timing,"Grishok A, Pasquinelli AE, Conte D, Li N, Parrish S, Ha I, Baillie DL, Fire A, Ruvkun G, Mello CC.",Cell. 2001 Jul 13;106(1):23-34. doi: 10.1016/s0092-8674(01)00431-7.,Grishok A,Cell,2001,2001/07/20,,,10.1016/s0092-8674(01)00431-7,0
12700393,effects of intermittent exposure to aflatoxin b1 on dna and rna adduct formation in rat liver: dose-response and temporal patterns,"Sotomayor RE, Washington M, Nguyen L, Nyang'anyi R, Hinton DM, Chou M.",Toxicol Sci. 2003 Jun;73(2):329-38. doi: 10.1093/toxsci/kfg076. Epub 2003 Apr 15.,Sotomayor RE,Toxicol Sci,2003,2003/04/18,,,10.1093/toxsci/kfg076,0
26299614,spatiotemporal control of gene expression in bone-marrow derived cells of the tumor microenvironment induced by mri guided focused ultrasound,"Fortin PY, Lepetit-Coiffé M, Genevois C, Debeissat C, Quesson B, Moonen CT, Konsman JP, Couillaud F.",Oncotarget. 2015 Sep 15;6(27):23417-26. doi: 10.18632/oncotarget.4288.,Fortin PY,Oncotarget,2015,2015/08/25,PMC4695127,,10.18632/oncotarget.4288,0
23690939,francisella tularensis subsp. tularensis induces a unique pulmonary inflammatory response: role of bacterial gene expression in temporal regulation of host defense responses,"Walters KA, Olsufka R, Kuestner RE, Cho JH, Li H, Zornetzer GA, Wang K, Skerrett SJ, Ozinsky A.",PLoS One. 2013 May 14;8(5):e62412. doi: 10.1371/journal.pone.0062412. Print 2013.,Walters KA,PLoS One,2013,2013/05/22,PMC3653966,,10.1371/journal.pone.0062412,0
30362662,"internalized hiv stigma, art initiation and hiv-1 rna suppression in south africa: exploring avoidant coping as a longitudinal mediator","Earnshaw VA, Bogart LM, Laurenceau JP, Chan BT, Maughan-Brown BG, Dietrich JJ, Courtney I, Tshabalala G, Orrell C, Gray GE, Bangsberg DR, Katz IT.",J Int AIDS Soc. 2018 Oct;21(10):e25198. doi: 10.1002/jia2.25198.,Earnshaw VA,J Int AIDS Soc,2018,2018/10/27,PMC6202800,,10.1002/jia2.25198,0
19406887,longitudinal community plasma hiv-1 rna concentrations and incidence of hiv-1 among injecting drug users: prospective cohort study,"Wood E, Kerr T, Marshall BD, Li K, Zhang R, Hogg RS, Harrigan PR, Montaner JS.",BMJ. 2009 Apr 30;338:b1649. doi: 10.1136/bmj.b1649.,Wood E,BMJ,2009,2009/05/02,PMC2675696,,10.1136/bmj.b1649,0
29383590,"diversity of partial rna-dependent rna polymerase gene sequences of soybean blotchy mosaic virus isolates from different host-, geographical- and temporal origins","Strydom E, Pietersen G.",Arch Virol. 2018 May;163(5):1299-1305. doi: 10.1007/s00705-018-3722-0. Epub 2018 Jan 30.,Strydom E,Arch Virol,2018,2018/02/01,,,10.1007/s00705-018-3722-0,0
26473354,diurnal variation has effect on differential gene expression analysis in the hippocampus of the pilocarpine-induced model of mesial temporal lobe epilepsy,"Santos EA, Marques TE, Matos Hde C, Leite JP, Garcia-Cairasco N, Paçó-Larson ML, Gitaí DL.",PLoS One. 2015 Oct 16;10(10):e0141121. doi: 10.1371/journal.pone.0141121. eCollection 2015.,Santos EA,PLoS One,2015,2015/10/17,PMC4608695,,10.1371/journal.pone.0141121,0
28669186,volatile compound and gene expression analyses reveal temporal and spatial production of lox-derived volatiles in pepino (solanum muricatum aiton) fruit and lox specificity,"Contreras C, Schwab W, Mayershofer M, González-Agüero M, Defilippi BG.",J Agric Food Chem. 2017 Jul 26;65(29):6049-6057. doi: 10.1021/acs.jafc.7b01569. Epub 2017 Jul 11.,Contreras C,J Agric Food Chem,2017,2017/07/04,,,10.1021/acs.jafc.7b01569,0
